iso_code,continent,Address,Latitude,Longtitude,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
DZA,Africa,Algeria,28.033886,1.659626,2020-07-11,18242,434,996,8,415.999,9.897,22.713,0.182,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-12,18712,470,1004,8,426.717,10.718,22.896,0.182,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-13,19195,483,1011,7,437.732,11.015,23.055,0.16,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-14,19689,494,1018,7,448.997,11.265,23.215,0.16,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-15,20216,527,1028,10,461.015,12.018,23.443,0.228,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-16,20770,554,1040,12,473.649,12.634,23.717,0.274,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-17,21355,585,1052,12,486.99,13.341,23.99,0.274,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-18,21948,593,1057,5,500.513,13.523,24.104,0.114,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-19,22549,601,1068,11,514.218,13.705,24.355,0.251,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-20,23084,535,1078,10,526.418,12.2,24.583,0.228,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-21,23691,607,1087,9,540.261,13.842,24.788,0.205,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-22,24278,587,1100,13,553.647,13.386,25.085,0.296,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-23,24872,594,1111,11,567.193,13.546,25.336,0.251,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-24,25484,612,1124,13,581.149,13.956,25.632,0.296,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-25,26159,675,1136,12,596.542,15.393,25.906,0.274,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-26,26764,605,1146,10,610.339,13.797,26.134,0.228,,,,,,,,,,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-27,27357,593,1155,9,623.862,13.523,26.339,0.205,,,,,,,,,,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-28,27973,616,1163,8,637.91,14.048,26.522,0.182,,,,,,,,,,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-29,28615,642,1174,11,652.55,14.64,26.772,0.251,,,,,,,,,,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-30,29229,614,1186,12,666.552,14.002,27.046,0.274,,,,,,,,,,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-07-31,29831,602,1200,14,680.28,13.728,27.365,0.319,,,,,,,,,,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-01,30394,563,1210,10,693.119,12.839,27.593,0.228,,,,,,,,,,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-02,30950,556,1223,13,705.798,12.679,27.89,0.296,,,,,,,,,,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-03,31465,515,1231,8,717.543,11.744,28.072,0.182,,,,,,,,,,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-04,31972,507,1239,8,729.105,11.562,28.255,0.182,,,,,,,,,,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-05,32504,532,1248,9,741.237,12.132,28.46,0.205,,,,,,,,,,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-06,33055,551,1261,13,753.802,12.565,28.756,0.296,,,,,,,,,,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-07,33626,571,1273,12,766.823,13.021,29.03,0.274,,,,,,,,,,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-08,34155,529,1282,9,778.887,12.064,29.235,0.205,,,,,,,,,,,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-09,34693,538,1293,11,791.156,12.269,29.486,0.251,,,,,,,,,,,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-10,35214,521,1302,9,803.037,11.881,29.691,0.205,,,,,,,,,,,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-11,35712,498,1312,10,814.393,11.357,29.919,0.228,,,,,,,,,,,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-12,36204,492,1322,10,825.613,11.22,30.148,0.228,,,,,,,,,,,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-13,36699,495,1333,11,836.901,11.288,30.398,0.251,,,,,,,,,,,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-14,37187,488,1341,8,848.03,11.129,30.581,0.182,,,,,,,,,,,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
DZA,Africa,Algeria,28.033886,1.659626,2020-08-15,37664,477,1351,10,858.908,10.878,30.809,0.228,,,,,,,,,,,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
AND,Europe,Andorra,42.506285,1.521801,2020-03-03,1,1,0,0,12.942,12.942,0,0,,,,,,,,,,0,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-14,2,1,0,0,25.885,12.942,0,0,,,,,,,,,,20.37,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-16,5,3,0,0,64.712,38.827,0,0,,,,,,,,,,31.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-17,14,9,0,0,181.195,116.482,0,0,,,,,,,,,,31.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-18,14,0,0,0,181.195,0,0,0,,,,,,,,,,31.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-19,53,39,0,0,685.951,504.756,0,0,,,,,,,,,,31.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-20,75,22,0,0,970.685,284.734,0,0,,,,,,,,,,31.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-21,75,0,0,0,970.685,0,0,0,,,,,,,,,,31.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-22,88,13,0,0,1138.937,168.252,0,0,,,,,,,,,,31.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-23,113,25,0,0,1462.499,323.562,0,0,,,,,,,,,,31.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-24,133,20,0,0,1721.349,258.849,0,0,,,,,,,,,,31.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-25,164,31,0,0,2122.565,401.217,0,0,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-26,188,24,0,0,2433.184,310.619,0,0,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-27,224,36,3,3,2899.113,465.929,38.827,38.827,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-28,267,43,3,0,3455.64,556.526,38.827,0,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-29,308,41,4,1,3986.281,530.641,51.77,12.942,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-30,334,26,6,2,4322.785,336.504,77.655,25.885,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-03-31,370,36,8,2,4788.714,465.929,103.54,25.885,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-01,376,6,12,4,4866.369,77.655,155.31,51.77,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-02,390,14,14,2,5047.564,181.195,181.195,25.885,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-03,428,38,15,1,5539.377,491.814,194.137,12.942,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-04,439,11,16,1,5681.745,142.367,207.08,12.942,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-05,466,27,17,1,6031.191,349.447,220.022,12.942,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-06,501,35,18,1,6484.178,452.986,232.964,12.942,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-07,526,25,21,3,6807.74,323.562,271.792,38.827,,,,,,,,,,48.15,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-08,545,19,22,1,7053.647,245.907,284.734,12.942,,,,,,,,,,56.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-09,564,19,23,1,7299.553,245.907,297.677,12.942,,,,,,,,,,56.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-10,583,19,25,2,7545.46,245.907,323.562,25.885,,,,,,,,,,56.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-11,601,18,26,1,7778.425,232.964,336.504,12.942,,,,,,,,,,56.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-12,622,21,28,2,8050.217,271.792,362.389,25.885,,,,,,,,,,56.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-13,638,16,29,1,8257.296,207.08,375.332,12.942,,,,,,,,,,56.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-14,646,8,29,0,8360.836,103.54,375.332,0,,,,,,,,,,56.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-15,659,13,31,2,8529.088,168.252,401.217,25.885,,,,,,,,,,56.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-16,673,14,33,2,8710.283,181.195,427.102,25.885,,,,,,,,,,56.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-17,682,9,33,0,8826.765,116.482,427.102,0,,,,,,,,,,56.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-18,696,14,35,2,9007.96,181.195,452.986,25.885,,,,,,,,,,56.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-19,704,8,35,0,9111.499,103.54,452.986,0,,,,,,,,,,56.48,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-20,713,9,36,1,9227.982,116.482,465.929,12.942,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-21,717,4,36,0,9279.752,51.77,465.929,0,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-22,717,0,37,1,9279.752,0,478.871,12.942,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-23,723,6,37,0,9357.406,77.655,478.871,0,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-24,724,1,37,0,9370.349,12.942,478.871,0,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-25,731,7,40,3,9460.946,90.597,517.699,38.827,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-26,733,2,40,0,9486.831,25.885,517.699,0,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-27,740,7,40,0,9577.428,90.597,517.699,0,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-28,743,3,40,0,9616.256,38.827,517.699,0,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-29,743,0,41,1,9616.256,0,530.641,12.942,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-04-30,743,0,42,1,9616.256,0,543.584,12.942,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-01,745,2,42,0,9642.141,25.885,543.584,0,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-02,746,1,43,1,9655.083,12.942,556.526,12.942,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-03,747,1,44,1,9668.026,12.942,569.469,12.942,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-04,748,1,45,1,9680.968,12.942,582.411,12.942,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-05,750,2,45,0,9706.853,25.885,582.411,0,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-06,751,1,46,1,9719.796,12.942,595.354,12.942,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-07,751,0,46,0,9719.796,0,595.354,0,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-08,752,1,47,1,9732.738,12.942,608.296,12.942,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-09,752,0,47,0,9732.738,0,608.296,0,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-10,754,2,48,1,9758.623,25.885,621.239,12.942,,,,,,,,,,52.78,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-11,755,1,48,0,9771.565,12.942,621.239,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-12,756,1,48,0,9784.508,12.942,621.239,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-13,758,2,48,0,9810.393,25.885,621.239,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-14,760,2,49,1,9836.278,25.885,634.181,12.942,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-15,761,1,49,0,9849.22,12.942,634.181,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-16,761,0,49,0,9849.22,0,634.181,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-17,761,0,51,2,9849.22,0,660.066,25.885,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-18,761,0,51,0,9849.22,0,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-19,761,0,51,0,9849.22,0,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-20,761,0,51,0,9849.22,0,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-21,762,1,51,0,9862.163,12.942,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-22,762,0,51,0,9862.163,0,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-23,762,0,51,0,9862.163,0,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-24,762,0,51,0,9862.163,0,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-25,763,1,51,0,9875.105,12.942,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-26,763,0,51,0,9875.105,0,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-27,763,0,51,0,9875.105,0,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-28,763,0,51,0,9875.105,0,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-29,763,0,51,0,9875.105,0,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-30,764,1,51,0,9888.048,12.942,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-05-31,764,0,51,0,9888.048,0,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-01,764,0,51,0,9888.048,0,660.066,0,,,,,,,,,,50,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-02,765,1,51,0,9900.99,12.942,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-03,844,79,51,0,10923.445,1022.455,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-04,851,7,51,0,11014.043,90.597,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-05,852,1,51,0,11026.985,12.942,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-06,852,0,51,0,11026.985,0,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-07,852,0,51,0,11026.985,0,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-08,852,0,51,0,11026.985,0,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-09,852,0,51,0,11026.985,0,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-10,852,0,51,0,11026.985,0,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-11,852,0,51,0,11026.985,0,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-12,852,0,51,0,11026.985,0,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-13,853,1,51,0,11039.928,12.942,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-14,853,0,51,0,11039.928,0,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-15,853,0,51,0,11039.928,0,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
AND,Europe,Andorra,42.506285,1.521801,2020-06-16,853,0,51,0,11039.928,0,660.066,0,,,,,,,,,,38.89,77265,163.755,,,,,,109.135,7.97,29,37.8,,,83.73
